mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
56.44255428314209,9.578204441803166,0.19982447624206542,0.19567288577561445,32,0,40,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
48.6836555480957,8.711396903934235,0.18847227096557617,0.18555638806243968,32,0,40,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.30363036303630364,0.34782608695652173,0.5633802816901409,0.24806201550387597,0.6329113924050632,0.524822695035461,0.0,0.4458598726114649,0.0,0.30664927072388315,0.22947231967467654,24
54.70472967624664,7.064176047887791,0.2058267593383789,0.234699105326192,32,0,40,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.008333333333333333,0.024999999999999998,181
50.054951310157776,7.126354798684971,0.185349440574646,0.21847430443673485,32,0,40,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.4133016627078385,0.17328519855595667,0.37606837606837606,0.21834061135371177,0.49635036496350365,0.6666666666666666,0.4479166666666667,0.0,0.405240174672489,0.0,0.3197169721655209,0.20577019129698781,18
78.4499697446823,10.685512309080217,0.21362950801849365,0.25248840864863775,32,0,40,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
11.140794110298156,1.158161393076336,0.17724754810333251,0.1719503361608382,32,0.01,10,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.3506172839506173,0.0,0.0,0.5633802816901409,0.4954128440366972,0.6578947368421053,0.0,0.0,0.4488817891373802,0.0,0.25161869356569405,0.2621000540834265,67
9.113068652153014,0.9915988933203669,0.14131627082824708,0.13685146881290114,32,0.01,10,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.2691511387163561,0.08333333333333333,0.0,0.0,0.0,0.0,0.03524844720496894,0.08183046475069096,153
8.66514573097229,0.951183547578324,0.1365574598312378,0.12662408052297872,32,0.01,10,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.47297297297297297,0.26382978723404255,0.43711340206185567,0.6666666666666666,0.0,0.0,0.0,0.0,0.19871029754556843,0.23567615287321467,93
8.494779634475709,0.721303960796821,0.13434042930603027,0.13046086469488463,32,0.01,10,16,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25935162094763087,0.0,0.0,0.0,0.0,0.0,0.025935162094763087,0.07780548628428925,163
9.425804829597473,1.0685963062390322,0.13689990043640138,0.13354283118582735,32,0.01,10,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.431924882629108,0.22758620689655173,0.0,0.0,0.0,0.0,0.48910411622276034,0.0,0.4961349262122277,0.0,0.16447501319606478,0.2128865866274651,104
