mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_num_relations,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
35.162747502326965,5.791817204554189,0.16898324489593505,0.16553371235357495,32,0.1,25,32,1,0.01,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
6.8200528383255,1.004129390320866,0.15064005851745604,0.1629095017297567,64,0,10,16,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.0,0.4367816091954023,0.4117647058823529,0.16,0.0,0.0,0.3463687150837989,0.0,0.15014351766817008,0.17376335295138381,27
6.7132762432098385,0.927761331961067,0.1483220338821411,0.15124883988900142,64,0,10,16,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.025,0.07500000000000001,46
6.263414001464843,0.8164696682497867,0.14008994102478028,0.14676001041466066,64,0,10,16,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.4133016627078385,0.14652014652014653,0.7403846153846154,0.1111111111111111,0.4990825688073394,0.0,0.472636815920398,0.0,0.3911504424778761,0.0,0.2774187362929325,0.24670986236500286,10
6.154177284240722,0.7627944967702613,0.13946897983551027,0.14565065037912775,64,0,10,16,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.025,0.07500000000000001,46
6.803520917892456,0.8845349919622058,0.14942529201507568,0.16275336474407495,64,0,10,32,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.3667481662591687,0.21201413427561835,0.0,0.5428571428571428,0.0,0.0,0.472636815920398,0.0,0.434640522875817,0.0,0.20288967821881448,0.21789993500456079,20
6.960474872589112,0.9361994870224092,0.14744300842285157,0.15707616628839355,64,0,10,32,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.025,0.07500000000000001,46
7.6828041791915895,0.8740336732945145,0.16377623081207277,0.18132309229240043,64,0,10,32,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.32160804020100503,0.14652014652014653,0.0,0.5633802816901409,0.45942857142857146,0.641025641025641,0.472636815920398,0.0,0.4290429042904291,0.0,0.3033642401076332,0.23482982414447107,5
8.42737967967987,0.7849069654106162,0.18659627437591553,0.2204911628007584,64,0,10,32,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
20.1319561958313,1.9433546497982357,0.17757151126861573,0.19696371625763703,64,0,25,16,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.017804154302670624,0.17328519855595667,0.6494845360824741,0.5633802816901409,0.0,0.23076923076923075,0.48910411622276034,0.0,0.44051446945337625,0.0,0.25643419870766093,0.24464618163008342,13
